TransactionID,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,TransactionDT,TransactionAmt,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,isFraud
295621,W,1939,360.0,150.0,visa,166.0,debit,498.0,87.0,10789469,117.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
300726,W,10908,333.0,150.0,visa,226.0,debit,476.0,87.0,13261176,25.95,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,3.0,0
347475,W,15066,170.0,150.0,mastercard,102.0,credit,264.0,87.0,1108981,346.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0
435343,W,7919,194.0,150.0,mastercard,202.0,debit,170.0,87.0,2593619,87.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
61344,W,9786,310.0,150.0,mastercard,117.0,debit,158.0,87.0,10111923,25.95,24.0,21.0,0.0,0.0,31.0,18.0,0.0,0.0,21.0,0.0,20.0,0.0,130.0,22.0,0
396711,W,3605,514.0,150.0,mastercard,224.0,debit,325.0,87.0,5960127,260.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
30793,H,11325,399.0,150.0,american express,132.0,credit,469.0,87.0,1468430,30.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
110065,W,10112,360.0,150.0,visa,166.0,debit,441.0,87.0,10535987,29.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0
336055,C,11837,304.0,146.0,visa,226.0,credit,NotFound,NotFound,8977291,29.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,0
462102,W,7919,194.0,150.0,mastercard,166.0,debit,203.0,87.0,13347744,140.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,5.0,2.0,0
381230,W,7919,194.0,150.0,mastercard,202.0,debit,226.0,87.0,3010030,117.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0
404560,W,12839,321.0,150.0,visa,226.0,debit,264.0,87.0,12102068,117.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,5.0,0
110991,W,15990,555.0,150.0,mastercard,117.0,debit,444.0,87.0,13007392,25.95,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,1.0,0
222857,W,13249,111.0,150.0,visa,226.0,debit,264.0,87.0,1201433,47.94,6.0,6.0,0.0,0.0,4.0,7.0,0.0,0.0,3.0,0.0,6.0,0.0,15.0,6.0,0
119188,W,8414,253.0,150.0,mastercard,224.0,debit,315.0,87.0,14956671,35.94,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,0
346776,W,1632,350.0,150.0,mastercard,224.0,debit,231.0,87.0,7160790,133.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,11.0,3.0,0
200290,W,6344,327.0,150.0,discover,224.0,credit,264.0,87.0,15016494,87.94,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,0
321001,W,7919,194.0,150.0,mastercard,166.0,debit,315.0,87.0,344928,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
124065,C,6544,341.0,185.0,visa,226.0,credit,NotFound,NotFound,3261570,25.89,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
331018,W,13734,491.0,150.0,visa,226.0,debit,337.0,87.0,3700917,117.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,7.0,1.0,0
36209,W,7508,321.0,150.0,visa,226.0,debit,253.0,87.0,2510888,15.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,2.0,0.0,28.0,3.0,0
237172,W,3368,572.0,150.0,mastercard,224.0,debit,433.0,87.0,5700060,117.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0
196405,H,17400,174.0,150.0,visa,226.0,debit,123.0,87.0,7051576,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
86665,W,1444,490.0,150.0,visa,166.0,debit,181.0,87.0,6193483,107.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,0
44192,C,9633,130.0,185.0,visa,138.0,debit,NotFound,NotFound,13622906,48.3,4.0,6.0,0.0,2.0,0.0,2.0,3.0,5.0,0.0,3.0,5.0,5.0,2.0,2.0,1
49540,C,9633,296.0,185.0,visa,138.0,debit,NotFound,NotFound,5453355,19.7,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
189444,W,7919,194.0,150.0,mastercard,202.0,debit,433.0,87.0,5498602,135.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,10.0,3.0,0
324316,C,10876,104.0,185.0,visa,137.0,credit,NotFound,NotFound,14526310,15.984,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
269194,W,12063,115.0,150.0,visa,226.0,debit,181.0,87.0,15599654,35.94,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,0
186230,H,5409,170.0,150.0,visa,226.0,credit,299.0,87.0,419916,100.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
126187,C,2256,545.0,185.0,visa,226.0,credit,NotFound,NotFound,10960531,46.72,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0
344566,W,7835,361.0,150.0,visa,226.0,debit,472.0,87.0,8901287,47.94,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0
260444,R,8766,448.0,150.0,visa,226.0,debit,184.0,87.0,2151411,150.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0
387498,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,3702437,41.84,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
385102,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,11975640,117.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,26.0,2.0,0
195315,W,12695,490.0,150.0,visa,226.0,debit,299.0,87.0,11894295,59.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
125931,W,15399,390.0,150.0,mastercard,224.0,debit,143.0,87.0,10722564,30.95,8.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,40.0,7.0,0
302414,W,9316,185.0,150.0,visa,226.0,credit,469.0,87.0,8709443,250.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
74441,W,12741,106.0,150.0,visa,226.0,debit,143.0,87.0,14006796,83.94,4.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,5.0,4.0,0
306837,W,7323,555.0,150.0,visa,226.0,debit,170.0,87.0,141440,30.0,5.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,60.0,5.0,0
254477,W,7875,314.0,150.0,mastercard,224.0,debit,299.0,87.0,11501256,67.94,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,0
248366,W,2157,111.0,150.0,visa,226.0,debit,272.0,87.0,11934266,29.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0
374234,W,6170,174.0,150.0,visa,226.0,debit,327.0,87.0,11480735,117.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
240533,W,6481,111.0,150.0,visa,226.0,debit,387.0,87.0,14667875,59.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0
56250,C,16136,204.0,185.0,visa,138.0,debit,NotFound,NotFound,2143246,131.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
410097,W,11207,361.0,150.0,visa,226.0,debit,126.0,87.0,3203570,134.0,9.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,5.0,0.0,17.0,7.0,0
47008,R,2616,327.0,150.0,discover,102.0,credit,387.0,87.0,9211075,100.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
108705,W,5700,122.0,150.0,mastercard,126.0,debit,433.0,87.0,11754951,59.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
362490,C,7279,562.0,150.0,mastercard,219.0,credit,NotFound,NotFound,14393874,59.75,3.0,4.0,0.0,4.0,0.0,4.0,4.0,6.0,0.0,1.0,4.0,4.0,2.0,2.0,1
447358,W,15185,332.0,150.0,visa,226.0,debit,264.0,87.0,5977757,210.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,7.0,2.0,0
405519,W,6174,490.0,150.0,visa,226.0,debit,184.0,87.0,12644074,88.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,2.0,0
315374,W,13143,170.0,150.0,mastercard,102.0,credit,204.0,87.0,2395966,171.0,22.0,24.0,0.0,0.0,45.0,15.0,0.0,0.0,8.0,0.0,13.0,0.0,253.0,17.0,0
82485,W,3957,233.0,150.0,visa,162.0,credit,299.0,87.0,1217022,54.47,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,22.0,2.0,0
198808,W,2455,321.0,150.0,visa,226.0,credit,325.0,87.0,5509949,156.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,19.0,5.0,0
344030,W,2803,100.0,150.0,visa,226.0,debit,299.0,87.0,3361613,462.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0
10107,R,6019,583.0,150.0,visa,226.0,credit,310.0,87.0,3018494,100.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
416703,R,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,6278341,75.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,0
148081,W,13780,298.0,150.0,visa,226.0,debit,441.0,87.0,10718438,108.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,1.0,0
2711,W,12469,360.0,150.0,mastercard,126.0,debit,205.0,87.0,6798055,151.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0
355458,R,4713,403.0,150.0,visa,195.0,debit,181.0,87.0,1951488,200.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
451102,W,8765,543.0,150.0,mastercard,224.0,debit,191.0,87.0,400906,100.0,89.0,71.0,0.0,0.0,60.0,53.0,0.0,0.0,56.0,0.0,60.0,0.0,421.0,73.0,0
71690,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,10440849,6.645,1.0,10.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,9.0,2.0,2.0,9.0,1.0,0
53466,R,1465,555.0,150.0,mastercard,224.0,debit,264.0,87.0,13999969,200.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
220289,W,2939,111.0,150.0,mastercard,102.0,credit,325.0,87.0,12358191,482.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
383491,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,9943360,57.94,6.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,12.0,6.0,0
116574,W,14182,562.0,150.0,mastercard,102.0,credit,181.0,87.0,2404515,468.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
257771,W,1444,490.0,150.0,visa,166.0,debit,512.0,87.0,2813715,160.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,0
155987,W,3056,268.0,150.0,visa,166.0,debit,226.0,87.0,14659646,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
67721,W,11919,170.0,150.0,mastercard,224.0,debit,272.0,87.0,953210,390.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
279880,W,15815,227.0,150.0,visa,226.0,debit,324.0,87.0,1535330,15.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,42.0,2.0,0
126429,S,6019,583.0,150.0,visa,226.0,credit,204.0,87.0,4553228,500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
32596,W,11159,253.0,150.0,mastercard,224.0,debit,327.0,87.0,12383249,117.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
247801,W,6530,206.0,150.0,mastercard,126.0,debit,184.0,87.0,8872756,34.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,0
437863,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,2561444,57.94,3.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,13.0,2.0,0
85416,W,16075,514.0,150.0,mastercard,102.0,credit,272.0,87.0,6300211,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
292007,W,13481,199.0,150.0,mastercard,224.0,debit,325.0,87.0,1535302,39.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,9.0,1.0,0
334036,H,1682,409.0,150.0,visa,226.0,debit,126.0,87.0,1475168,75.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
376163,C,9917,142.0,185.0,visa,138.0,debit,NotFound,NotFound,12209289,12.44,1.0,13.0,0.0,5.0,0.0,5.0,5.0,2.0,0.0,4.0,4.0,4.0,2.0,1.0,1
225875,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,9151803,47.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0
78182,W,11218,579.0,150.0,visa,226.0,debit,337.0,87.0,10374502,49.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
342723,W,6081,383.0,150.0,visa,226.0,debit,143.0,87.0,10554535,42.94,136.0,111.0,0.0,0.0,164.0,97.0,0.0,0.0,103.0,0.0,107.0,2.0,637.0,111.0,0
214062,H,15895,555.0,150.0,visa,226.0,credit,177.0,87.0,1210263,50.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
102833,W,7919,194.0,150.0,mastercard,202.0,debit,512.0,87.0,3091728,57.94,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,3.0,0
314846,W,6530,206.0,150.0,mastercard,126.0,debit,110.0,87.0,9663794,108.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
334507,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,9999076,47.94,6.0,5.0,0.0,0.0,4.0,6.0,0.0,0.0,6.0,0.0,4.0,0.0,34.0,6.0,0
260764,W,2581,445.0,150.0,mastercard,166.0,debit,315.0,87.0,12075408,35.94,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,0
370640,W,17554,555.0,100.0,mastercard,224.0,credit,184.0,87.0,7816228,67.94,5.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,16.0,4.0,0
355459,W,7901,555.0,150.0,visa,226.0,debit,299.0,87.0,3773259,451.5,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,2.0,0
440161,H,15066,170.0,150.0,mastercard,102.0,credit,194.0,87.0,1207761,50.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
198792,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,10207448,213.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
256632,C,1903,555.0,146.0,mastercard,224.0,credit,NotFound,NotFound,3112451,28.22,3.0,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,0
137211,W,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,1132771,59.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,18.0,2.0,0
396787,W,3821,111.0,150.0,mastercard,219.0,credit,251.0,87.0,939896,59.0,10.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,0.0,8.0,0.0,17.0,9.0,0
393104,W,12116,404.0,150.0,mastercard,102.0,credit,492.0,87.0,1394783,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
431865,W,3690,310.0,150.0,mastercard,224.0,debit,387.0,87.0,9551586,171.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
211008,W,8031,208.0,150.0,mastercard,102.0,credit,315.0,87.0,11266985,57.94,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,2.0,0
16236,W,17131,111.0,150.0,mastercard,224.0,debit,264.0,87.0,5492198,53.94,2.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,19.0,2.0,0
466952,W,10989,360.0,150.0,visa,166.0,debit,436.0,87.0,12072588,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
250265,W,10057,225.0,150.0,mastercard,224.0,debit,181.0,87.0,13303259,95.94,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,0
276323,R,6394,225.0,150.0,mastercard,224.0,debit,123.0,87.0,7999867,150.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0
387219,W,17055,393.0,150.0,mastercard,117.0,debit,472.0,87.0,3769135,171.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,58.0,2.0,0
371659,W,12501,490.0,150.0,visa,226.0,debit,181.0,87.0,4648861,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
126650,R,16566,583.0,150.0,mastercard,224.0,credit,325.0,87.0,3509366,100.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
292329,W,14079,360.0,150.0,mastercard,166.0,debit,327.0,87.0,2504307,425.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,1.0,0
39330,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,2419018,53.97,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,3.0,0
223695,W,10505,567.0,150.0,mastercard,195.0,debit,272.0,87.0,7780866,608.0,11.0,11.0,0.0,0.0,3.0,11.0,0.0,0.0,6.0,0.0,10.0,0.0,4.0,4.0,0
260152,C,16136,204.0,185.0,visa,138.0,debit,NotFound,NotFound,9651297,7.793,1.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0
372521,W,13353,321.0,150.0,visa,226.0,debit,420.0,87.0,7432817,29.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
383047,W,3579,554.0,150.0,mastercard,224.0,debit,126.0,87.0,402974,34.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,10.0,1.0,0
318813,R,11919,170.0,150.0,mastercard,224.0,debit,324.0,87.0,934953,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
468511,W,17868,148.0,150.0,visa,226.0,debit,472.0,87.0,6467966,312.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
59039,W,15742,481.0,150.0,visa,226.0,credit,337.0,87.0,10812599,146.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
1227,W,15066,170.0,150.0,mastercard,102.0,credit,494.0,87.0,3334607,35.94,97.0,71.0,0.0,0.0,137.0,59.0,0.0,0.0,50.0,0.0,52.0,0.0,444.0,85.0,0
432780,W,2616,NotFound,150.0,discover,102.0,credit,325.0,87.0,4646830,317.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
267153,W,17004,553.0,150.0,visa,226.0,debit,251.0,87.0,14577890,1535.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
404314,W,17188,321.0,150.0,visa,226.0,debit,310.0,87.0,6631222,117.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,1.0,0
378032,W,14002,555.0,150.0,visa,166.0,debit,126.0,87.0,5790523,34.0,127.0,124.0,0.0,0.0,107.0,105.0,0.0,0.0,62.0,0.0,102.0,0.0,310.0,81.0,0
135636,C,18377,555.0,131.0,mastercard,126.0,debit,NotFound,NotFound,7926869,14.26,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0
368520,W,2755,404.0,150.0,mastercard,102.0,credit,476.0,87.0,12574192,47.94,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,18.0,3.0,0
210681,C,16136,204.0,185.0,visa,138.0,debit,NotFound,NotFound,5019366,8.7,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
13059,H,10172,555.0,150.0,visa,226.0,debit,330.0,87.0,2511225,30.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
110585,C,9633,296.0,185.0,visa,138.0,debit,NotFound,NotFound,4580701,19.7,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
457664,W,18343,374.0,150.0,visa,226.0,debit,327.0,87.0,3182203,146.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,2.0,0
434854,W,12932,361.0,150.0,visa,226.0,debit,126.0,87.0,1629388,193.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
334636,W,16163,551.0,150.0,visa,226.0,debit,325.0,87.0,15353577,226.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,2.0,0
250883,W,7580,555.0,150.0,visa,226.0,debit,441.0,87.0,9913705,34.5,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
25415,R,16075,514.0,150.0,mastercard,102.0,credit,441.0,87.0,1977298,250.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0
7517,W,1522,208.0,150.0,mastercard,117.0,debit,315.0,87.0,1963625,135.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
133472,W,9500,321.0,150.0,visa,226.0,debit,330.0,87.0,9022071,117.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1
355863,W,7861,494.0,150.0,visa,226.0,credit,420.0,87.0,3260707,107.94,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0
173658,C,9026,545.0,185.0,visa,137.0,credit,NotFound,NotFound,5857044,32.88,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
11414,R,17336,264.0,150.0,visa,226.0,credit,337.0,87.0,4819211,100.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
421417,R,7357,543.0,150.0,mastercard,224.0,debit,204.0,87.0,8451943,100.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
398352,W,7861,494.0,150.0,visa,226.0,credit,310.0,87.0,1274818,58.94,7.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,8.0,7.0,0
65430,W,10038,216.0,150.0,mastercard,102.0,credit,272.0,87.0,8409020,994.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
159566,W,9992,455.0,150.0,mastercard,166.0,debit,191.0,87.0,5973277,53.97,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0
58496,W,7919,194.0,150.0,mastercard,166.0,debit,181.0,87.0,7977896,59.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,0
